syllable,start_frame,duration_frames
16,231635,68
15,231703,16
15,231720,119
7,231839,6
1,231845,39
16,231884,30
14,231914,61
6,231975,11
20,231986,7
1,231993,19
2,232012,3
6,232015,17
6,232033,67
20,232100,35
1,232135,9
8,232144,23
6,232167,26
14,232193,21
8,232214,10
14,232224,85
16,232309,38
1,232347,112
8,232459,15
15,232474,77
16,232551,38
1,232589,121
3,232710,3
6,232713,52
2,232765,13
15,232778,70
16,232848,52
20,232900,30
9,232930,34
8,232964,11
1,232975,41
16,233016,78
1,233094,13
9,233107,24
1,233131,27
7,233158,52
15,233210,131
8,233341,34
6,233375,76
3,233451,9
21,233460,57
2,233517,6
6,233523,75
14,233598,66
14,233669,13
14,233685,125
21,233810,8
1,233818,28
7,233846,9
15,233855,221
8,234076,15
14,234091,38
16,234129,14
22,234143,21
1,234164,26
6,234190,7
1,234197,32
7,234246,10
1,234256,17
2,234273,4
1,234277,27
7,234304,70
14,234374,82
21,234456,18
14,234474,90
15,234564,175
2,234739,24
1,234763,88
18,234851,4
1,234855,16
16,234871,20
1,234891,10
18,234901,5
14,234906,78
16,234984,70
18,235054,13
1,235067,38
21,235105,183
1,235288,50
16,235338,18
1,235356,42
18,235398,36
6,235434,55
18,235489,13
6,235502,34
2,235536,50
6,235586,45
3,235631,5
99,235636,8
18,235644,16
6,235660,45
3,235705,6
3,235714,5
7,235724,23
3,235747,11
4,235758,10
3,235768,3
0,235772,7
2,235779,14
2,235794,8
2,235819,5
2,235825,4
99,235832,3
0,235835,5
0,235841,3
8,235850,29
6,235879,70
16,235949,63
1,236012,14
3,236026,16
0,236042,8
1,236050,24
9,236074,36
3,236110,26
6,236136,57
1,236193,57
16,236250,38
1,236288,114
16,236402,16
14,236418,50
2,236468,4
1,236472,53
16,236525,24
1,236549,119
6,236668,27
2,236695,9
14,236704,31
2,236735,4
1,236739,19
3,236758,3
6,236761,15
2,236776,16
1,236792,68
16,236860,9
14,236869,112
2,236981,8
1,236989,101
6,237090,157
1,237247,60
2,237307,6
6,237313,137
15,237450,110
14,237560,105
2,237665,27
1,237692,55
7,237747,8
1,237755,35
2,237790,13
3,237803,22
15,237825,120
16,237945,41
1,237986,86
6,238072,17
1,238089,14
2,238103,5
14,238108,61
6,238169,9
14,238178,66
15,238244,67
6,238311,39
3,238350,3
15,238353,182
3,238535,23
4,238558,12
3,238571,53
1,238624,16
2,238640,19
15,238659,24
16,238683,13
18,238696,24
16,238720,70
16,238793,32
1,238825,18
18,238843,18
18,238862,6
18,238879,4
0,238942,8
0,238953,31
18,238984,18
0,239002,23
0,239028,6
0,239038,24
16,239062,34
1,239096,18
2,239116,6
2,239126,4
21,239131,3
21,239137,13
0,239153,11
2,239164,4
1,239168,25
2,239193,19
2,239214,11
0,239250,5
12,239258,5
3,239263,15
0,239278,8
2,239286,6
2,239299,13
1,239312,40
0,239352,3
2,239355,10
2,239373,7
2,239387,18
0,239405,4
8,239413,8
16,239457,48
2,239505,31
2,239547,4
1,239551,14
1,239572,20
9,239628,3
9,239637,3
8,239646,27
8,239680,6
0,239696,2
2,239699,2
2,239706,16
11,239736,3
0,239772,5
0,239780,3
1,239783,55
2,239905,8
2,239921,9
1,239930,24
6,239956,33
6,239993,3
1,239996,4
15,240000,68
7,240068,37
1,240105,24
0,240150,7
11,240182,4
0,240186,7
0,240276,5
0,240283,5
11,240305,12
11,240320,5
0,240327,2
20,240329,18
20,240354,17
0,240372,13
11,240385,19
1,240432,23
1,240456,36
3,240492,3
0,240495,15
16,240510,116
2,240626,35
3,240661,9
3,240671,8
6,240683,25
8,240719,12
6,240731,32
2,240763,5
1,240768,95
2,240863,5
1,240868,181
2,241049,4
6,241053,29
1,241082,32
2,241114,35
6,241149,34
1,241183,20
3,241203,8
2,241211,17
4,241228,4
11,241232,9
4,241241,7
3,241252,7
1,241259,176
7,241435,31
7,241475,25
1,241500,35
2,241535,10
4,241545,7
3,241552,7
2,241559,8
0,241814,36
1,242209,45
7,242254,31
1,242285,28
7,242313,37
1,242350,71
7,242421,19
7,242441,6
7,242455,17
7,242473,11
7,242486,10
99,242573,4
3,242577,11
6,242588,39
3,242627,8
9,242635,39
1,242674,24
0,242698,15
1,242713,8
3,242721,8
1,242729,41
9,242770,8
9,242781,42
1,242823,18
2,242841,7
1,242848,38
9,242886,14
3,242900,35
6,242944,74
14,243018,54
6,243072,45
2,243117,9
14,243126,340
6,243466,61
2,243527,10
1,243537,21
6,243558,59
14,243617,53
6,243670,63
14,243733,141
6,243874,69
3,243943,7
3,243953,13
1,243966,39
22,244005,87
1,244092,56
9,244148,37
3,244185,4
7,244189,74
1,244263,18
16,244281,37
1,244318,9
99,244327,4
21,244331,24
0,244365,15
2,244384,12
1,244396,40
16,244436,12
1,244448,72
16,244520,29
1,244549,17
2,244566,10
1,244576,9
16,244585,66
22,244651,22
16,244673,13
1,244686,29
20,244715,30
2,244745,13
1,244758,13
2,244771,29
2,244802,4
2,244810,9
16,244819,23
0,244849,7
22,244856,19
8,244875,4
15,244879,47
1,244941,14
2,244955,5
1,244960,13
0,244973,14
22,244987,8
22,244998,11
15,245009,18
8,245027,6
14,245033,48
8,245081,44
1,245125,37
8,245162,11
15,245173,40
14,245213,120
8,245333,5
1,245338,81
3,245419,4
15,245423,75
22,245498,18
1,245516,18
8,245534,7
15,245541,61
8,245602,22
6,245624,44
14,245668,46
8,245714,4
7,245718,13
1,245731,3
22,245734,27
0,245761,10
8,245771,17
6,245788,85
1,245873,12
0,245885,6
2,245891,56
6,245947,29
2,245981,51
17,246032,117
1,246149,42
3,246191,18
3,246210,17
1,246227,18
2,246245,63
1,246308,20
2,246328,43
6,246371,16
1,246387,18
16,246405,46
8,246451,39
1,246490,14
11,246504,3
0,246507,25
2,246532,29
1,246561,16
3,246577,4
0,246581,43
0,246627,5
1,246632,33
2,246665,87
1,246752,7
3,246759,3
6,246762,37
3,246799,8
0,246807,23
15,246830,28
8,246858,58
1,246916,30
8,246946,12
1,246958,25
0,246983,9
6,246992,38
1,247030,20
8,247050,30
0,247080,29
3,247109,5
1,247114,38
2,247152,50
2,247205,23
2,247229,18
15,247247,33
3,247280,13
3,247296,3
8,247299,3
8,247306,5
8,247315,47
1,247362,10
18,247372,22
2,247394,26
2,247424,17
9,247441,53
1,247494,22
2,247516,24
1,247540,33
9,247573,32
1,247605,34
9,247639,99
9,247741,9
9,247766,7
1,247773,69
2,247842,33
0,247875,8
99,247883,9
1,247892,8
3,247900,8
6,247908,8
6,247917,6
0,247923,26
8,247950,9
8,247963,8
3,247976,4
3,247988,6
4,247994,7
99,248001,6
2,248007,8
3,248016,3
2,248058,4
2,248064,15
3,248082,7
2,248089,7
2,248100,6
0,248145,4
0,248176,3
11,248179,8
9,248210,11
4,248359,6
3,248400,3
3,248404,6
3,248415,6
1,248421,94
17,248515,87
1,248602,20
16,248622,14
1,248636,16
8,248652,23
3,248675,7
9,248707,49
3,248766,10
3,248785,4
4,248798,3
3,248803,22
8,248825,31
8,248862,5
3,248867,10
8,248877,49
1,248926,12
0,248938,5
1,248946,9
0,248955,18
8,248973,4
8,248980,8
8,248992,22
1,249021,7
8,249051,7
1,249058,3
2,249061,26
1,249087,4
99,249095,5
9,249100,6
9,249111,18
1,249129,13
1,249158,14
1,249182,59
16,249241,34
1,249275,19
16,249294,12
1,249306,37
9,249343,32
1,249375,12
2,249387,10
6,249410,117
1,249527,70
2,249597,76
3,249673,21
9,249694,49
9,249747,7
2,249754,15
1,249769,11
9,249784,4
9,249794,18
8,249812,4
8,249817,3
8,249829,18
1,249847,14
3,249861,11
2,249872,17
2,249893,10
1,249906,51
2,249957,7
6,249967,33
0,250000,3
99,250008,13
99,250023,7
6,250052,21
6,250077,16
6,250096,6
6,250104,28
6,250135,3
6,250163,4
6,250170,18
2,250188,4
2,250197,4
21,250201,12
21,250214,15
21,250230,3
16,250233,30
16,250268,3
2,250271,4
2,250279,3
2,250286,4
1,250290,7
1,250302,6
2,250310,64
0,250374,20
3,250394,7
2,250401,20
2,250425,7
2,250438,33
1,250471,26
2,250497,68
1,250565,51
2,250622,9
4,250649,3
3,250690,10
99,250700,3
3,250766,7
3,250794,8
2,250802,3
2,250808,18
18,250885,5
9,250890,10
9,250905,66
1,250971,20
2,250991,7
7,250998,48
7,251049,33
1,251082,11
9,251093,69
4,251163,4
0,251225,8
0,251234,5
3,251258,6
0,251280,4
3,251327,3
0,251339,6
0,251348,5
11,251387,6
4,251393,3
6,251414,13
6,251431,137
18,251568,11
15,251579,89
3,251668,11
8,251685,17
1,251702,34
0,251736,11
22,251747,29
2,251776,11
1,251787,13
0,251800,4
15,251804,137
0,251941,9
8,251950,13
9,251963,19
99,251982,3
0,251985,7
11,251992,4
8,251996,22
9,252018,12
3,252030,3
8,252033,17
0,252050,21
18,252071,4
2,252075,20
15,252095,62
3,252157,4
0,252161,3
0,252168,6
3,252174,21
6,252198,13
3,252211,18
7,252229,49
1,252278,72
1,252351,4
6,252355,20
2,252375,5
2,252386,9
3,252399,6
3,252411,15
2,252430,26
4,252456,5
4,252471,6
5,252478,3
0,252481,5
1,252506,4
3,252510,6
7,252516,18
0,252537,9
0,252577,11
1,252589,24
3,252629,3
8,252632,9
8,252655,4
8,252678,4
3,252721,3
7,252724,36
8,252760,12
4,252776,7
3,252791,3
3,252796,5
8,252801,14
1,252815,12
2,252827,4
1,252831,38
21,252869,14
14,252883,49
17,252932,35
14,252967,149
7,253116,22
1,253138,12
3,253150,17
7,253170,3
7,253207,7
2,253214,12
1,253226,8
16,253234,22
15,253256,17
2,253273,29
1,253302,45
8,253347,23
22,253370,35
2,253405,17
1,253422,11
2,253433,8
1,253441,48
8,253489,33
1,253522,36
16,253558,17
1,253575,54
22,253629,69
1,253698,101
8,253799,4
1,253803,104
22,253907,56
15,253963,60
2,254023,17
1,254040,75
6,254115,49
1,254164,6
20,254170,26
1,254196,14
8,254210,16
1,254226,17
9,254243,80
22,254323,45
1,254368,12
3,254380,6
1,254386,8
3,254394,3
1,254397,16
8,254413,15
15,254428,13
3,254441,5
7,254446,21
1,254467,45
21,254512,54
1,254566,4
1,254581,7
16,254588,12
1,254600,7
2,254607,6
1,254613,10
0,254623,13
18,254636,10
16,254646,15
3,254661,3
7,254664,16
2,254680,12
15,254692,43
2,254735,8
2,254745,13
15,254758,143
9,254901,27
9,254933,26
1,254959,11
0,254970,5
1,254975,71
99,255046,10
1,255056,57
7,255113,7
