syllable,start_frame,duration_frames
2,240471,13
0,240484,27
99,240511,18
5,240529,25
17,240554,23
14,240577,49
1,240626,44
1,240671,8
1,240683,25
7,240719,59
2,240778,57
7,240835,7
5,240842,21
1,240863,6
2,240869,77
7,240946,13
2,240959,92
7,241051,20
5,241071,41
7,241112,73
2,241185,19
3,241204,11
1,241215,13
3,241228,12
4,241240,8
1,241252,13
2,241265,24
10,241289,55
2,241344,85
10,241429,37
1,241475,19
2,241494,17
1,241511,6
2,241517,18
1,241535,10
6,241545,16
1,241561,6
9,241814,36
2,242209,48
11,242257,27
5,242284,35
1,242319,13
5,242332,17
11,242349,11
2,242360,62
12,242422,18
12,242441,6
0,242455,17
0,242473,11
0,242486,10
4,242573,4
1,242577,15
9,242592,34
1,242626,10
0,242636,8
1,242644,19
10,242663,34
0,242697,24
1,242721,9
2,242730,31
17,242761,17
17,242781,70
2,242851,11
0,242862,42
3,242904,10
1,242914,21
7,242944,57
5,243001,69
10,243070,47
3,243117,8
5,243125,253
14,243378,41
2,243419,52
7,243471,19
5,243490,71
7,243561,44
2,243605,52
7,243657,63
1,243720,11
2,243731,54
7,243785,7
2,243792,144
1,243936,14
3,243953,10
25,243963,96
2,244059,22
11,244081,17
5,244098,48
10,244146,36
1,244182,5
4,244187,3
0,244190,11
1,244201,6
2,244207,20
10,244227,120
5,244347,8
10,244365,15
10,244384,16
2,244400,32
1,244432,4
2,244436,77
7,244513,35
0,244548,44
5,244592,26
10,244618,69
2,244687,30
10,244717,83
10,244802,4
10,244810,25
0,244835,7
0,244849,12
5,244861,22
14,244883,6
5,244889,23
0,244912,14
0,244941,31
1,244972,12
9,244984,11
9,244998,14
5,245012,69
7,245081,46
5,245127,34
9,245161,58
5,245219,238
14,245457,19
5,245476,35
7,245511,32
5,245543,22
9,245565,180
17,245745,28
2,245773,37
7,245810,21
5,245831,62
1,245893,64
9,245957,19
7,245981,47
5,246028,17
10,246045,15
2,246060,131
1,246191,18
1,246210,17
2,246227,18
17,246245,67
2,246312,17
1,246329,34
7,246363,12
9,246375,50
5,246425,28
1,246453,4
2,246457,4
24,246461,7
9,246468,30
5,246498,6
14,246504,49
24,246553,4
9,246557,51
14,246608,16
14,246627,41
3,246668,5
0,246673,36
2,246709,13
1,246722,17
17,246739,43
5,246782,26
0,246808,18
3,246826,3
9,246829,39
14,246868,30
0,246898,11
3,246909,7
0,246916,185
11,247101,16
2,247117,18
7,247135,67
7,247205,23
7,247229,4
14,247233,48
3,247281,12
12,247296,6
12,247306,5
12,247315,43
2,247358,22
12,247380,21
99,247401,12
7,247413,7
7,247424,4
99,247428,14
10,247442,104
2,247546,29
10,247575,151
0,247726,12
0,247741,9
0,247766,7
10,247773,67
1,247840,34
12,247874,42
12,247917,21
0,247938,11
1,247950,9
1,247963,8
1,247976,4
1,247988,3
3,247991,24
3,248016,3
1,248058,4
1,248064,15
1,248082,14
1,248100,6
0,248145,4
4,248176,3
0,248179,8
0,248210,11
11,248359,6
1,248400,3
1,248404,6
1,248415,13
2,248428,96
7,248524,13
2,248537,52
10,248589,10
5,248599,20
7,248619,16
2,248635,30
1,248665,17
10,248707,49
3,248766,10
1,248785,4
1,248798,3
1,248803,16
0,248819,4
24,248823,33
24,248862,12
12,248874,45
0,248919,17
1,248936,4
5,248940,3
5,248946,8
1,248954,6
2,248960,17
2,248980,8
2,248992,5
10,248997,17
10,249021,7
17,249051,9
1,249060,20
10,249080,11
10,249095,11
10,249111,18
2,249129,13
2,249158,14
2,249182,12
12,249194,9
2,249203,16
7,249219,13
9,249232,41
1,249273,3
2,249276,39
9,249315,43
5,249358,39
7,249410,129
2,249539,33
12,249572,8
2,249580,16
1,249596,96
0,249692,51
0,249747,6
1,249753,18
2,249771,9
11,249784,4
11,249794,22
11,249817,3
11,249829,19
2,249848,12
1,249860,29
1,249893,10
5,249906,3
3,249909,4
2,249913,32
17,249945,19
17,249967,33
0,250000,3
0,250008,13
14,250023,7
1,250052,9
7,250061,12
7,250077,16
7,250096,6
7,250104,5
2,250109,20
1,250129,3
5,250135,3
5,250163,4
5,250170,16
3,250186,3
0,250189,3
1,250197,11
7,250208,5
7,250214,15
7,250230,33
0,250268,7
1,250279,3
0,250286,11
0,250302,6
1,250310,19
3,250329,9
1,250338,38
2,250376,9
3,250385,16
12,250401,9
1,250410,11
1,250425,7
1,250438,33
10,250471,78
1,250549,12
2,250561,26
10,250587,29
10,250622,9
3,250649,3
4,250690,8
0,250698,5
99,250766,7
17,250794,11
17,250808,10
3,250818,3
0,250821,5
10,250885,15
10,250905,122
1,251027,12
10,251039,7
10,251049,28
2,251077,16
10,251093,64
4,251157,5
4,251163,4
0,251225,8
0,251234,5
1,251245,2
1,251258,6
0,251280,4
3,251327,3
0,251339,6
4,251348,5
3,251387,5
4,251392,4
9,251414,13
9,251431,235
1,251666,13
0,251685,40
7,251725,15
2,251740,57
7,251797,7
5,251804,106
10,251910,36
1,251946,18
0,251964,6
1,251970,12
0,251982,12
10,251994,45
0,252039,27
1,252066,9
7,252075,36
5,252111,19
13,252130,5
5,252135,25
10,252160,4
10,252168,5
1,252173,22
1,252198,32
7,252230,54
2,252284,29
10,252313,37
0,252351,13
1,252364,16
1,252386,9
1,252399,6
3,252411,15
0,252430,7
1,252437,24
4,252471,6
0,252478,8
1,252506,10
2,252516,9
18,252525,9
0,252537,9
12,252577,11
12,252589,24
24,252629,5
12,252634,7
12,252655,4
12,252678,4
1,252721,15
0,252736,36
13,252776,7
3,252791,3
3,252796,5
2,252801,66
0,252867,8
5,252875,59
14,252934,30
5,252964,78
10,253042,96
1,253138,8
0,253146,21
99,253170,3
0,253207,4
7,253211,36
14,253247,29
1,253276,11
25,253287,87
2,253374,31
10,253405,38
2,253443,43
1,253486,4
25,253490,70
10,253560,13
2,253573,42
25,253615,304
2,253919,65
99,253984,73
2,254057,65
25,254122,133
10,254255,72
25,254327,51
10,254378,92
5,254470,32
9,254502,7
5,254509,22
1,254531,6
2,254537,33
2,254581,56
10,254637,26
0,254663,22
5,254685,50
3,254735,8
3,254745,10
7,254755,11
2,254766,32
99,254798,67
5,254865,63
14,254933,26
5,254959,9
1,254968,3
5,254971,44
7,255015,9
5,255024,96
